Count,Tradelist Count,Name,Edition,Card Number,Condition,Language,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,My Price
1,0,Swell of Growth,Battle for Zendikar,191,Mint,English,,,,,,,,$0.00
1,0,Swerve,Shards of Alara,200,Mint,English,,,,,,,,$0.00
1,0,Swift Justice,Return to Ravnica,26,Near Mint,English,,,,,,,,$0.00
1,0,Swift Warden,Rivals of Ixalan,146,Mint,English,,,,,,,,$0.00
1,0,Swift Warkite,Dragons of Tarkir,233,Near Mint,English,,,,,,,,$0.00
1,0,Swiftblade Vindicator,Guilds of Ravnica,203,Mint,English,,,,,,,,$0.00
1,0,Swiftfoot Boots,Commander 2013,263,Near Mint,English,,,,,,,,$0.00
1,0,Swiftfoot Boots,Commander 2013,263,Mint,English,,,,,,,,$0.00
2,0,Swiftfoot Boots,Commander 2018,225,Mint,English,,,,,,,,$0.00
1,0,Swiftfoot Boots,Commander 2020,254,Mint,English,,,,,,,,$0.00
2,0,Swiftfoot Boots,Commander Legends,474,Mint,English,,,,,,,,$0.00
1,0,Swiftfoot Boots,Kaldheim Commander,105,Mint,English,,,,,,,,$0.00
1,0,Swiftwater Cliffs,Commander 2019,279,Mint,English,,,,,,,,$0.00
1,0,Swiftwater Cliffs,Ikoria: Lair of Behemoths,255,Mint,English,,,,,,,,$0.00
1,0,Sword of the Animist,Archenemy: Nicol Bolas,89,Mint,English,,,,,,,,$0.00
2,0,Sword of the Paruns,Commander 2013,264,Mint,English,,,,,,,,$0.00
1,0,Sword of Vengeance,Commander 2017,228,Mint,English,,,,,,,,$0.00
1,0,Sword of Vengeance,Commander Legends,475,Mint,English,,,,,,,,$0.00
2,0,Swords to Plowshares,Conspiracy,84,Mint,English,,,,,,,,$0.00
1,0,Swords to Plowshares,Commander Legends,387,Mint,English,,,,,,,,$0.00
1,0,Sworn Companions,Guilds of Ravnica,27,Mint,English,,,,,,,,$0.00
1,0,"Sydri, Galvanic Genius",Commander 2013,220,Near Mint,English,,,,,,,,$0.00
1,0,"Sygg, River Cutthroat",Zendikar Rising Commander,103,Mint,English,,,,,,,,$0.00
1,0,Sylvan Advocate,Zendikar Rising Commander,84,Mint,English,,,,,,,,$0.00
1,0,Sylvan Caryatid,Theros,180,Mint,English,,,,,,,,$0.00
1,0,Sylvan Echoes,Lorwyn,237,Mint,English,,,,,,,,$0.00
1,0,Sylvan Hierophant,Weatherlight,83,Near Mint,English,,,,,,,,$0.00
1,1,Sylvan Messenger,Kaldheim Commander,75,Mint,English,,,,,,,,$0.00
1,0,Sylvan Messenger,Magic Origins,199,Near Mint,English,,,,,,,,$0.00
1,0,Sylvan Ranger,Modern Masters 2017 Edition,140,Near Mint,English,,,,,,,,$0.00
1,0,Sylvan Reclamation,Zendikar Rising Commander,104,Mint,English,,,,,,,,$0.00
1,0,Sylvia Brightspear,Battlebond,10,Mint,English,,,,,,,,$0.00
1,0,Sylvok Lifestaff,Scars of Mirrodin,209,Mint,English,,,,,,,,$0.00
1,0,Sylvok Replica,Scars of Mirrodin,210,Mint,English,,,,,,,,$0.00
1,0,Symbiosis,Urza's Saga,275,Mint,English,,,,,,,,$0.00
1,0,Symbiotic Beast,Onslaught,287,Mint,English,,,,,,,,$0.00
1,0,Symbiotic Deployment,Apocalypse,88,Near Mint,English,,,,,,,,$0.00
1,0,Synchronized Spellcraft,Zendikar Rising,168,Mint,English,,,,,,,,$0.00
1,0,Synchronized Strike,Amonkhet,190,Mint,English,,,,,,,,$0.00
2,1,Synchronous Sliver,Planar Chaos,48,Mint,English,,,,,,,,$0.00
1,0,Syncopate,Odyssey,103,Mint,English,,,,,,,,$0.00
1,0,Syndic of Tithes,Gatecrash,26,Mint,English,,,,,,,,$0.00
1,0,Syndicate Enforcer,Gatecrash,80,Mint,English,,,,,,,,$0.00
1,0,Synod Artificer,Darksteel,34,Near Mint,English,,,,,,,,$0.00
2,0,Synod Sanctum,Mirrodin,252,Mint,English,,,,,,,,$0.00
1,0,Synthetic Destiny,Kaldheim Commander,44,Mint,English,,,,,,,,$0.00
1,0,Syphon Mind,Commander Anthology Volume II,80,Mint,English,,,,,,,,$0.00
1,0,Syphon Sliver,Magic 2014 Core Set,117,Mint,English,,,,,,,,$0.00
1,0,Syphon Soul,Legends,32,Near Mint,English,,,,,,,,$0.00
2,0,"Syr Alin, the Lion's Claw",Throne of Eldraine,32,Near Mint,English,,,,,,,,$0.00
2,1,"Syr Carah, the Bold",Throne of Eldraine,145,Near Mint,English,,,,,,,,$0.00
1,1,"Syr Elenora, the Discerning",Throne of Eldraine,67,Near Mint,English,,,,,,,,$0.00
2,2,"Syr Faren, the Hengehammer",Throne of Eldraine,177,Near Mint,English,,,,,,,,$0.00
1,0,"Syr Gwyn, Hero of Ashvale",Throne of Eldraine,330,Mint,English,,,,,misprint,,,$0.00
1,0,"Syr Konrad, the Grim",Zendikar Rising Commander,56,Mint,English,,,,,,,,$0.00
5,0,"Syr Konrad, the Grim",Throne of Eldraine,107,Mint,English,,,,,,,,$0.00
1,0,"Szadek, Lord of Secrets",Guilds of Ravnica Guild Kit,20,Near Mint,English,,,,,,,,$0.00
1,0,Szat's Will,Commander Legends,152,Mint,English,,,,,,,,$0.00
1,0,Tablet of the Guilds,Return to Ravnica,235,Mint,English,,,,,,,,$0.00
1,0,"Taborax, Hope's Demise",Zendikar Rising,129,Mint,English,,,,,,,,$0.00
2,0,"Tahngarth, First Mate",Commander 2019,50,Mint,English,,,,,,,,$0.00
1,0,"Tahngarth, Talruum Hero",Planeshift,74,Near Mint,English,,,,,,,,$0.00
1,0,"Taigam, Sidisi's Hand",Commander 2017,47,Near Mint,English,,,,,,,,$0.00
1,0,Tail Slash,Dragons of Tarkir,161,Mint,English,,,,,,,,$0.00
4,0,Tainted Field,Commander 2015,311,Mint,English,,,,,,,,$0.00
1,0,Tainted Field,Commander 2021,320,Mint,English,,,,,,,,$0.00
1,0,Tainted Remedy,Magic Origins,120,Mint,English,,,,,,,,$0.00
1,0,Tainted Strike,Scars of Mirrodin,80,Near Mint,English,,,,,,,,$0.00
1,0,Tainted Wood,Commander 2015,312,Mint,English,,,,,,,,$0.00
1,0,Tainted Wood,Commander 2021,321,Mint,English,,,,,,,,$0.00
1,0,Tainted Wood,Torment,143,Near Mint,English,,,,,,,,$0.00
1,0,"Tajic, Blade of the Legion",Dragon's Maze,107,Near Mint,English,,,,,,,,$0.00
1,0,"Tajic, Legion's Edge",Guilds of Ravnica,204,Near Mint,English,,,,,,,,$0.00
1,0,Tajuru Archer,Zendikar,185,Mint,English,,,,,,,,$0.00
2,0,Tajuru Beastmaster,Battle for Zendikar,193,Mint,English,,,,,,,,$0.00
1,0,Tajuru Blightblade,Zendikar Rising,208,Mint,English,,,,,,,,$0.00
1,0,Tajuru Paragon,Zendikar Rising,209,Mint,English,foil,,,,,promo,,$0.00
1,0,Tajuru Pathwarden,Oath of the Gatewatch,145,Near Mint,English,,,,,,,,$0.00
1,0,Tajuru Pathwarden,Oath of the Gatewatch,145,Mint,English,,,,,,,,$0.00
1,0,Tajuru Snarecaster,Zendikar Rising,210,Mint,English,,,,,,,,$0.00
2,0,Tajuru Stalwart,Battle for Zendikar,194,Mint,English,,,,,,,,$0.00
1,0,Tajuru Warcaller,Battle for Zendikar,195,Mint,English,,,,,,,,$0.00
1,0,Take Down,Kaladesh,170,Mint,English,,,,,,,,$0.00
1,0,Take Heart,Guilds of Ravnica,28,Mint,English,,,,,,,,$0.00
1,0,Tales of the Ancestors,Kaldheim Commander,8,Mint,English,,,,,,,,$0.00
3,0,Talisman of Conviction,Modern Horizons,230,Mint,English,,,,,,,,$0.00
1,0,Talisman of Creativity,Commander 2021,269,Mint,English,,,,,,,,$0.00
1,0,Talisman of Curiosity,Modern Horizons,232,Near Mint,English,,,,,,,,$0.00
1,0,Talisman of Curiosity,Modern Horizons,232,Mint,English,,,,,,,,$0.00
1,0,Talisman of Dominance,Mirrodin,253,Near Mint,English,,,,,,,,$0.00
2,0,Talisman of Hierarchy,Modern Horizons,233,Mint,English,,,,,,,,$0.00
3,0,Talisman of Impulse,Mirrodin,254,Mint,English,,,,,,,,$0.00
1,0,Talisman of Indulgence,Mirrodin,255,Near Mint,English,,,,,,,,$0.00
2,0,Talisman of Progress,Mirrodin,256,Mint,English,,,,,,,,$0.00
2,0,Talisman of Resilience,Modern Horizons,234,Mint,English,,,,,,,,$0.00
1,0,Talisman of Resilience,Commander 2021,270,Mint,English,,,,,,,,$0.00
1,0,Talisman of Unity,Mirrodin,257,Mint,English,,,,,,,,$0.00
1,0,Tallowisp,Betrayers of Kamigawa,25,Mint,English,,,,,,,,$0.00
1,0,Talrand's Invocation,Magic 2013,73,Mint,English,,,,,,,,$0.00
4,3,"Talrand, Sky Summoner",Commander 2019,97,Mint,English,,,,,,,,$0.00
1,1,"Talrand, Sky Summoner",Commander 2020,125,Mint,English,,,,,,,,$0.00
1,0,"Talrand, Sky Summoner",Commander 2021,131,Mint,English,,,,,,,,$0.00
1,0,"Talrand, Sky Summoner",Magic 2013,72,Near Mint,English,,,,,,,,$0.00
1,0,Talus Paladin,Worldwake,21,Mint,English,,,,,,,,$0.00
1,0,Tamanoa,Coldsnap,132,Mint,English,,,,,,,,$0.00
1,0,Tamiyo's Epiphany,War of the Spark,71,Near Mint,English,foil,,,,,,,$0.00
1,0,"Tamiyo, the Moon Sage",Avacyn Restored,79,Near Mint,English,,,,,,,,$0.00
1,0,"Tana, the Bloodsower",Commander 2016,45,Mint,English,,,,,,,,$0.00
1,0,Tandem Tactics,Battle for Zendikar,52,Mint,English,,,,,,,,$0.00
1,0,Tangle Angler,Scars of Mirrodin,128,Mint,English,,,,,,,,$0.00
1,0,Tanglebloom,Mirrodin,258,Mint,English,,,,,,,,$0.00
1,0,Tangleclaw Werewolf,Eldritch Moon,174,Mint,English,,,,,,,,$0.00
1,0,Tangled Florahedron // Tangled Vale,Zendikar Rising,211,Mint,English,,,,,,,,$0.00
1,0,Tangleroot,Mirrodin,259,Mint,English,,,,,,,,$0.00
1,0,Tanglesap,Zendikar,186,Mint,English,,,,,,,,$0.00
5,1,Tapestry of the Ages,Dragons of Tarkir,246,Mint,English,,,,,,,,$0.00
1,0,"Taranika, Akroan Veteran",Theros Beyond Death,39,Mint,English,,,,,,,,$0.00
1,0,Tariff,Weatherlight,144,Near Mint,English,,,,,,,,$0.00
1,0,Tasigur's Cruelty,Fate Reforged,88,Mint,English,,,,,,,,$0.00
1,0,"Tasigur, the Golden Fang",Fate Reforged,87,Near Mint,English,,,,,,,,$0.00
1,0,Task Mage Assembly,Prophecy,105,Near Mint,English,,,,,,,,$0.00
1,0,Taste for Mayhem,Dissension,75,Mint,English,,,,,,,,$0.00
1,0,Taste of Blood,Magic 2012,113,Mint,English,,,,,,,,$0.00
1,0,Taste of Death,Commander 2021,156,Mint,English,,,,,,,,$0.00
2,2,Taste of Death,Throne of Eldraine,320,Mint,English,,,,,,,,$0.00
5,0,Tattered Mummy,Amonkhet,278,Mint,English,,,,,,,,$0.00
1,0,Tattered Mummy,Core Set 2019,295,Mint,English,,,,,,,,$0.00
1,0,Tattermunge Duo,Shadowmoor,218,Mint,English,,,,,,,,$0.00
1,0,"Tatyova, Benthic Druid",Dominaria,206,Near Mint,English,,,,,,,,$0.00
2,1,Taunting Arbormage,Zendikar Rising,212,Mint,English,,,,,,,,$0.00
1,0,Taurean Mauler,Morningtide,109,Near Mint,English,,,,,,,,$0.00
1,0,Tavern Scoundrel,Modern Horizons 2,144,Mint,English,,,,,,,,$0.00
1,0,"Tawnos, Urza's Apprentice",Commander 2018,45,Near Mint,English,,,,,,,,$0.00
1,0,"Tayam, Luminous Enigma",Commander 2020,16,Mint,English,,,,,,,,$0.00
1,0,Tazeem Raptor,Zendikar Rising,43,Mint,English,,,,,,,,$0.00
1,0,Tazeem Roilmage,Zendikar Rising,84,Mint,English,,,,,,,,$0.00
1,0,"Tazri, Beacon of Unity",Zendikar Rising,44,Mint,English,,,,,,,,$0.00
2,0,Teach by Example,Strixhaven: School of Mages,241,Mint,English,,,,,,,,$0.00
1,0,Tears of Valakut,Oath of the Gatewatch,118,Mint,English,,,,,,,,$0.00
1,0,Tectonic Giant,Theros Beyond Death,158,Mint,English,,,,,,,,$0.00
2,1,Tectonic Hellion,Commander 2019,29,Near Mint,English,,,,,,,,$0.00
1,0,Tectonic Reformation,Commander 2020,162,Mint,English,,,,,,,,$0.00
1,0,Tectonic Rift,Magic 2012,157,Near Mint,English,,,,,,,,$0.00
1,0,Tectonic Rift,Magic 2012,157,Near Mint,English,,,,,,,,$0.00
1,0,Teetering Peaks,Zendikar,226,Mint,English,,,,,,,,$0.00
1,0,Teeterpeak Ambusher,Zendikar Rising,169,Mint,English,,,,,,,,$0.00
1,0,Teferi's Time Twist,War of the Spark,72,Near Mint,English,,,,,,,,$0.00
1,0,"Teferi, Time Raveler",War of the Spark,221,Mint,English,,,,,,,,$0.00
1,0,"Teferi, Timebender",Dominaria,270,Mint,English,foil,,,,,,,$0.00
1,0,Tel-Jilad Chosen,Mirrodin,132,Mint,English,,,,,,,,$0.00
1,0,Tel-Jilad Defiance,Scars of Mirrodin,129,Near Mint,English,,,,,,,,$0.00
2,0,Tel-Jilad Fallen,Scars of Mirrodin,130,Mint,English,,,,,,,,$0.00
1,0,Tel-Jilad Stylus,Mirrodin,260,Near Mint,English,,,,,,,,$0.00
1,0,Tel-Jilad Wolf,Darksteel,88,Mint,English,,,,,,,,$0.00
1,0,Telekinetic Sliver,Time Spiral,84,Mint,English,,,,,,,,$0.00
1,0,Telepathic Spies,Seventh Edition,101,Near Mint,English,,,,,,,,$0.00
1,0,Telepathy,Magic 2010,74,Near Mint,English,,,,,,,,$0.00
1,0,Teleportal,Modern Masters 2017 Edition,193,Mint,English,,,,,,,,$0.00
1,0,Teller of Tales,Champions of Kamigawa,95,Mint,English,,,,,,,,$0.00
2,0,Telling Time,Commander 2018,105,Mint,English,,,,,,,,$0.00
1,0,Tempered Sliver,Modern Horizons,183,Mint,English,,,,,,,,$0.00
1,0,Tempest Caller,Ixalan,86,Near Mint,English,,,,,,,,$0.00
1,0,Tempest Caller,Ixalan,86,Mint,English,,,,,,,,$0.00
1,0,Tempest of Light,Magic 2010,36,Near Mint,English,,,,,,,,$0.00
1,0,Tempest Owl,Zendikar,72,Mint,English,,,,,,,,$0.00
1,0,Temple of Abandon,Theros Beyond Death,244,Mint,English,,,,,,,,$0.00
1,0,Temple of Enlightenment,Theros Beyond Death,246,Mint,English,,,,,,,,$0.00
1,0,Temple of Epiphany,Commander 2021,322,Mint,English,,,,,,,,$0.00
1,0,Temple of Epiphany,Core Set 2020,253,Mint,English,,,,,,,,$0.00
1,0,Temple of Malady,Commander 2021,323,Mint,English,,,,,,,,$0.00
2,0,Temple of Malady,Core Set 2020,254,Mint,English,,,,,,,,$0.00
1,0,Temple of Mystery,Commander 2021,324,Mint,English,,,,,,,,$0.00
1,0,Temple of Mystery,Core Set 2020,255,Near Mint,English,,,,,,,,$0.00
1,0,Temple of Mystery,Core Set 2020,255,Mint,English,,,,,,,,$0.00
1,0,Temple of Silence,Commander 2021,325,Mint,English,,,,,,,,$0.00
2,0,Temple of Silence,Core Set 2020,256,Mint,English,,,,,,,,$0.00
1,0,Temple of the False God,Commander 2013,327,Near Mint,English,,,,,,,,$0.00
1,0,Temple of the False God,Commander 2013,327,Mint,English,,,,,,,,$0.00
1,0,Temple of the False God,Commander 2018,285,Mint,English,,,,,,,,$0.00
1,0,Temple of the False God,Commander 2019,280,Near Mint,English,,,,,,,,$0.00
6,0,Temple of the False God,Commander 2019,280,Mint,English,,,,,,,,$0.00
3,0,Temple of the False God,Commander 2020,319,Mint,English,,,,,,,,$0.00
5,3,Temple of the False God,Commander 2021,326,Mint,English,,,,,,,,$0.00
1,0,Temple of Triumph,Commander 2021,327,Mint,English,,,,,,,,$0.00
2,0,Temple of Triumph,Core Set 2020,257,Mint,English,,,,,,,,$0.00
1,0,Temporal Cascade,Mirrodin,52,Near Mint,English,,,,,,,,$0.00
1,0,Temporal Fissure,Scourge,53,Near Mint,English,,,,,,,,$0.00
1,0,Temporal Machinations,Dominaria,271,Mint,English,,,,,,,,$0.00
1,0,Temporal Mastery,Avacyn Restored,81,Near Mint,English,foil,,,,,,,$0.00
1,0,Temporary Insanity,Torment,116,Mint,English,,,,,,,,$0.00
1,1,Tempt with Discovery,Commander 2013,174,Mint,English,,,,,,,,$0.00
1,1,Tempt with Discovery,Commander 2019,183,Near Mint,English,,,,,,,,$0.00
1,0,Tempt with Discovery,Commander 2019,183,Mint,English,,,,,,,,$0.00
2,1,Tempt with Glory,Commander 2013,24,Near Mint,English,,,,,,,,$0.00
1,0,Tempt with Immortality,Commander 2013,95,Near Mint,English,,,,,,,,$0.00
1,0,Tempt with Reflections,Commander 2013,60,Near Mint,English,,,,,,,,$0.00
1,0,Tempt with Vengeance,Commander 2013,125,Mint,English,,,,,,,,$0.00
1,0,Tempting Contract,Commander 2021,78,Mint,English,,,,,,,,$0.00
3,0,Temur Battle Rage,Fate Reforged,116,Mint,English,,,,,,,,$0.00
1,0,Temur Charger,Khans of Tarkir,153,Mint,English,,,,,,,,$0.00
1,1,Temur Charm,Commander 2020,230,Mint,English,,,,,,,,$0.00
1,0,Temur Charm,Khans of Tarkir,208,Mint,English,,,,,,,,$0.00
2,0,Temur Sabertooth,Fate Reforged,141,Mint,English,,,,,,,,$0.00
1,0,Tendrils of Agony,Strixhaven Mystical Archive,34,Mint,English,,,,,,,,$0.00
1,0,Tendrils of Corruption,Magic 2010,114,Mint,English,,,,,,,,$0.00
1,0,Tentative Connection,Ikoria: Lair of Behemoths,138,Mint,English,,,,,,,,$0.00
1,0,Tenth District Guard,Guilds of Ravnica,29,Mint,English,,,,,,,,$0.00
1,0,Tenth District Legionnaire,War of the Spark,222,Mint,English,,,,,,,,$0.00
1,0,Tenth District Veteran,Ravnica Allegiance,26,Mint,English,,,,,,,,$0.00
2,1,Tenured Inkcaster,Strixhaven: School of Mages,88,Mint,English,,,,,,,,$0.00
1,0,"Tenza, Godo's Maul",Champions of Kamigawa,271,Mint,English,,,,,,,,$0.00
1,0,Terashi's Grasp,Betrayers of Kamigawa,26,Mint,English,,,,,,,,$0.00
1,0,Terastodon,Commander Legends,438,Mint,English,,,,,,,,$0.00
1,0,Terastodon,Commander 2021,207,Mint,English,,,,,,,,$0.00
3,1,Tergrid's Shadow,Kaldheim,113,Mint,English,,,,,,,,$0.00
1,0,"Tergrid, God of Fright // Tergrid's Lantern",Kaldheim,112,Mint,English,,,,,,,,$0.00
1,0,Terminate,Commander 2020,231,Mint,English,,,,,,,,$0.00
1,0,Terminus,Commander 2018,77,Near Mint,English,,,,,,,,$0.00
1,0,Terminus,Commander 2018,77,Mint,English,,,,,,,,$0.00
2,0,Terra Ravager,Commander 2013,126,Mint,English,,,,,,,,$0.00
1,0,Terraformer,Ravnica: City of Guilds,70,Mint,English,,,,,,,,$0.00
1,0,Terramorphic Expanse,Duel Decks: Speed vs. Cunning,74,Mint,English,,,,,,,,$0.00
1,0,Terramorphic Expanse,Commander Anthology Volume II,273,Near Mint,English,,,,,,,,$0.00
1,0,Terramorphic Expanse,Commander Anthology Volume II,273,Mint,English,,,,,,,,$0.00
23,0,Terramorphic Expanse,Commander 2019,281,Mint,English,,,,,,,,$0.00
1,0,Terrarion,Ravnica: City of Guilds,273,Mint,English,,,,,,,,$0.00
1,0,Terrifying Presence,Avacyn Restored,196,Mint,English,,,,,,,,$0.00
1,0,Territorial Allosaurus,Dominaria,184,Mint,English,,,,,,,,$0.00
1,0,Territorial Hammerskull,Ixalan,41,Mint,English,,,,,,,,$0.00
1,0,Territorial Scythecat,Zendikar Rising,213,Mint,English,,,,,,,,$0.00
1,0,Terror,Mirrodin,79,Near Mint,English,,,,,,,,$0.00
1,0,"Teshar, Ancestor's Apostle",Dominaria,36,Mint,English,,,,,,,,$0.00
1,0,Tethmos High Priest,Journey into Nyx,29,Mint,English,,,,,,,,$0.00
1,0,"Tetsuko Umezawa, Fugitive",Dominaria,69,Near Mint,English,,,,,,,,$0.00
1,0,"Teyo, the Shieldmage",War of the Spark,32,Near Mint,English,,,,,,,,$0.00
1,0,Teysa Karlov,Ravnica Allegiance,212,Mint,English,,,,,,,,$0.00
1,0,"Teysa, Envoy of Ghosts",Commander 2021,230,Mint,English,,,,,,,,$0.00
1,0,"Teysa, Envoy of Ghosts",Dragon's Maze,108,Mint,English,,,,,,,,$0.00
1,0,"Teysa, Orzhov Scion",Guildpact,134,Near Mint,English,,,,,,,,$0.00
1,0,Tezzeret the Schemer,Aether Revolt,137,Mint,English,,,,,,,,$0.00
1,0,Tezzeret's Gambit,Modern Masters 2015 Edition,63,Mint,English,,,,,,,,$0.00
2,0,Tezzeret's Gambit,Commander 2019,98,Mint,English,,,,,,,,$0.00
2,1,Tezzeret's Gatebreaker,Core Set 2019,289,Near Mint,English,,,,,,,,$0.00
1,0,Tezzeret's Strider,Core Set 2019,290,Mint,English,,,,,,,,$0.00
1,0,Tezzeret's Touch,Aether Revolt,138,Near Mint,English,,,,,,,,$0.00
1,0,"Tezzeret, Cruel Machinist",Core Set 2019,286,Mint,English,foil,,,,,,,$0.00
1,0,"Tezzeret, Master of the Bridge",War of the Spark,275,Mint,English,,,,,,,,$0.00
1,0,Thalakos Deceiver,Stronghold,45,Near Mint,English,,,,,,,,$0.00
1,0,Thalakos Seer,Tempest,94,Near Mint,English,,,,,,,,$0.00
1,0,Thalakos Sentry,Tempest,95,Mint,English,,,,,,,,$0.00
1,1,Thalia's Geistcaller,Commander 2019,7,Near Mint,English,,,,,,,,$0.00
3,2,Thalia's Geistcaller,Commander 2019,7,Mint,English,,,,,,,,$0.00
1,0,Thalia's Lancers,Eldritch Moon,47,Mint,English,,,,,,,,$0.00
1,0,Thalia's Lieutenant,Commander 2020,103,Mint,English,,,,,,,,$0.00
1,0,"Thalisse, Reverent Medium",Commander Legends,291,Mint,English,,,,,,,,$0.00
1,0,Thallid,Fallen Empires,89,Near Mint,English,,,,,,,,$0.00
1,0,Thallid,"Time Spiral ""Timeshifted""",86,Mint,English,,,,,,,,$0.00
2,0,Thallid Omnivore,Dominaria,106,Mint,English,,,,,,,,$0.00
1,0,Thallid Shell-Dweller,Modern Masters,169,Mint,English,,,,,,,,$0.00
1,0,Thallid Shell-Dweller,Time Spiral,226,Mint,English,,,,,,,,$0.00
2,0,Thallid Soothsayer,Dominaria,107,Mint,English,,,,,,,,$0.00
1,0,"Thantis, the Warweaver",Commander 2018,46,Mint,English,,,,,,,,$0.00
1,0,Thassa's Bounty,Theros,67,Mint,English,,,,,,,,$0.00
1,0,Thassa's Devourer,Journey into Nyx,53,Mint,English,,,,,,,,$0.00
1,0,Thassa's Emissary,Theros,68,Near Mint,English,,,,,,,,$0.00
1,0,Thassa's Ire,Journey into Nyx,54,Mint,English,,,,,,,,$0.00
1,0,Thatcher Revolt,Avacyn Restored,158,Mint,English,,,,,,,,$0.00
1,0,The Antiquities War,Dominaria,42,Near Mint,English,,,,,,,,$0.00
1,0,The Bloodsky Massacre,Kaldheim,207,Mint,English,,,,,,,,$0.00
1,0,The Cauldron of Eternity,Throne of Eldraine,82,Mint,English,,,,,,,,$0.00
1,0,The Circle of Loyalty,Throne of Eldraine,9,Mint,English,,,,,,,,$0.00
1,0,The Eldest Reborn,Commander 2019,131,Mint,English,,,,,,,,$0.00
1,0,The Eldest Reborn,Dominaria,90,Near Mint,English,,,,,,,,$0.00
1,0,The First Eruption,Dominaria,122,Near Mint,English,,,,,,,,$0.00
1,0,The First Iroan Games,Theros Beyond Death,170,Mint,English,,,,,,,,$0.00
1,0,The First Sliver,Modern Horizons,200,Mint,English,,,,,,,,$0.00
1,0,The Flame of Keld,Dominaria,123,Near Mint,English,,,,,,,,$0.00
1,0,The Great Aurora,Magic Origins,179,Near Mint,English,,,,,,,,$0.00
1,0,The Haunt of Hightower,Ravnica Allegiance,273,Near Mint,English,foil,,,,,,,$0.00
1,0,The Locust God,Commander 2020,219,Mint,English,,,,,,,,$0.00
1,0,The Magic Mirror,Throne of Eldraine,51,Mint,English,,,,,,,,$0.00
1,0,The Mending of Dominaria,Zendikar Rising Commander,74,Mint,English,,,,,,,,$0.00
1,0,The Mending of Dominaria,Dominaria,173,Near Mint,English,,,,,,,,$0.00
1,0,The Mirari Conjecture,Dominaria,57,Mint,English,,,,,,,,$0.00
2,0,The Prismatic Piper,Commander Legends,1,Mint,English,,,,,,,,$0.00
1,0,The Raven's Warning,Kaldheim,227,Mint,English,,,,,,,,$0.00
1,0,The Three Seasons,Kaldheim,231,Mint,English,,,,,,,,$0.00
1,0,The Triumph of Anax,Theros Beyond Death,160,Mint,English,,,,,,,,$0.00
1,0,The Wanderer,War of the Spark,37,Mint,English,,,,,,,,$0.00
1,0,The World Tree,Kaldheim,275,Mint,English,,,,,,,,$0.00
1,0,The Wretched,Chronicles,11,Played,English,,,,,,,,$0.00
1,0,Theater of Horrors,Ravnica Allegiance,213,Mint,English,,,,,,,,$0.00
1,0,Theft of Dreams,Exodus,49,Mint,English,,,,,,,,$0.00
1,0,Thelonite Hermit,Commander 2019,184,Near Mint,English,,,,,,,,$0.00
2,0,Thelonite Hermit,Commander 2019,184,Mint,English,,,,,,,,$0.00
1,0,Theoretical Duplication,Commander 2021,34,Mint,English,,,,,,,,$0.00
1,0,Thermal Flux,Coldsnap,49,Near Mint,English,,,,,,,,$0.00
1,0,Thermal Flux,Coldsnap,49,Mint,English,,,,,,,,$0.00
1,0,Thermo-Alchemist,Ultimate Masters,151,Mint,English,,,,,,,,$0.00
1,0,Thermo-Alchemist,Eldritch Moon,147,Mint,English,,,,,,,,$0.00
2,0,Thermopod,Coldsnap,100,Mint,English,,,,,,,,$0.00
2,1,Thespian's Stage,Commander 2019,282,Mint,English,,,,,,,,$0.00
1,0,Thicket Elemental,Duel Decks: Nissa vs. Ob Nixilis,21,Mint,English,,,,,,,,$0.00
1,0,Thief of Blood,Commander 2015,22,Mint,English,,,,,,,,$0.00
1,1,Thieving Amalgam,Commander 2019,21,Near Mint,English,,,,,,,,$0.00
1,0,Thieving Amalgam,Commander 2019,21,Mint,English,,,,,,,,$0.00
1,0,Thieving Skydiver,Zendikar Rising,85,Mint,English,,,,,,,,$0.00
1,0,Think Twice,Commander 2019,99,Mint,English,,,,,,,,$0.00
1,0,Thirst for Knowledge,Commander 2018,106,Near Mint,English,,,,,,,,$0.00
1,0,Thirst for Meaning,Theros Beyond Death,74,Mint,English,,,,,,,,$0.00
1,0,Thirsting Axe,Eldritch Moon,202,Mint,English,,,,,,,,$0.00
1,0,Thirsting Shade,Ravnica Allegiance,87,Mint,English,,,,,,,,$0.00
1,0,Thopter Assembly,Duel Decks: Elves vs. Inventors,63,Mint,English,,,,,,,,$0.00
1,0,Thopter Assembly,Commander 2018,226,Mint,English,,,,,,,,$0.00
3,1,Thopter Engineer,Commander 2018,126,Mint,English,,,,,,,,$0.00
1,0,Thopter Engineer,Commander 2021,181,Mint,English,,,,,,,,$0.00
1,0,Thopter Foundry,Alara Reborn,133,Good (Lightly Played),English,,,,,,,,$0.00
1,0,Thopter Spy Network,Commander 2018,107,Mint,English,,,,,,,,$0.00
1,0,Thorn Elemental,Dominaria,185,Mint,English,,,,,,,,$0.00
3,1,Thorn Mammoth,Throne of Eldraine,323,Mint,English,,,,,,,,$0.00
1,0,Thorn of the Black Rose,Conspiracy: Take the Crown,48,Mint,English,,,,,,,,$0.00
1,0,Thorn of the Black Rose,Commander Legends,154,Mint,English,,,,,,,,$0.00
1,0,Thornbite Staff,Morningtide,145,Mint,English,,,,,,,,$0.00
